path,column_position,column,observed_type,missing_values,nonmissing_values,first_nonmissing_example,definition,units
source_data/epithelial_programs/epithelial_logcpm.csv.gz,154,Level 3___Enteroendocrine-secretory transitional cell___Merged_a5B1__M19,numeric,0,29337,2.75115684330876,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,155,Level 3___Enteroendocrine-secretory transitional cell___Merged_a5B1__M15,numeric,0,29337,-0.370142314738683,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,156,Level 3___IFN-responsive absorptive colonocyte___Merged_a5B1__M16,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,157,Level 3___Mature absorptive colonocyte___Merged_a5B1__M13,numeric,0,29337,2.98601764402287,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,158,Level 3___IFN/MHC-II-responsive epithelial___Merged_a5B1__M15,numeric,0,29337,3.07106223217444,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,159,Level 3___Mature absorptive colonocyte___Merged_a5B1__M22,numeric,0,29337,4.40902562871771,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,160,Level 3___Zg16+ secretory epithelial___Merged_a5B1__M17,numeric,0,29337,-4.5920522935557,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,161,Level 3___Inflammatory Zg16+ secretory epithelial___Merged_a5B1__M15,numeric,0,29337,2.49176859360079,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,162,Level 3___Reg4+ deep-crypt secretory epithelial___Merged_a5B1__M21,numeric,0,29337,-1.12588976204081,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,163,Level 3___Enteroendocrine-secretory transitional cell___Merged_a5B1__M24,numeric,0,29337,2.12998404390625,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,164,Level 3___Enteroendocrine cell___Merged_a5B1__M24,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,165,Level 3___Injury/inflammatory epithelial___Merged_a5B1__M22,numeric,0,29337,2.01182062205455,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,166,Level 3___Mature absorptive colonocyte___Merged_a5B1__M14,numeric,0,29337,2.50205387695652,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,167,Level 3___Inflammatory Zg16+ secretory epithelial___Merged_a5B1__M22,numeric,0,29337,3.58661860989961,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,168,Level 3___Enteroendocrine cell___Merged_a5B1__M23,numeric,0,29337,1.42792401188269,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,169,Level 3___Absorptive-secretory transitional epithelial___Merged_a5B1__M20,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,170,Level 3___Enteroendocrine cell___Merged_a5B1__M16,numeric,0,29337,1.3952993440047,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,171,Level 3___Reg4+ deep-crypt secretory epithelial___Merged_a5B1__M14,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,172,Level 3___Inflammatory Zg16+ secretory epithelial___Merged_a5B1__M24,numeric,0,29337,3.86827802525167,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,173,Level 3___IFN/MHC-II-responsive epithelial___Merged_a5B1__M22,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,174,Level 3___Reg4+ deep-crypt secretory epithelial___Merged_a5B1__M19,numeric,0,29337,3.07721646783922,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,175,Level 3___IFN/MHC-II-responsive epithelial___Merged_a5B1__M19,numeric,0,29337,1.29252326142236,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,176,Level 3___Enteroendocrine-secretory transitional cell___Merged_a5B1__M18,numeric,0,29337,2.68697196313445,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,177,Level 3___Reg4+ deep-crypt secretory epithelial___Merged_a5B1__M22,numeric,0,29337,2.20947856032417,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,178,Level 3___Enteroendocrine-secretory transitional cell___Merged_a5B1__M21,numeric,0,29337,3.64586878774072,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,179,Level 3___Enteroendocrine-secretory transitional cell___Merged_a5B1__M22,numeric,0,29337,2.43383457148401,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,180,Level 3___Inflammatory Zg16+ secretory epithelial___Merged_a5B1__M14,numeric,0,29337,2.06672156646792,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,181,Level 3___Inflammatory Zg16+ secretory epithelial___Merged_a5B1__M17,numeric,0,29337,-1.94446779257539,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,182,Level 3___Mature absorptive colonocyte___Merged_a5B1__M17,numeric,0,29337,2.47955500838637,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,183,Level 3___Reg4+ deep-crypt secretory epithelial___Merged_a5B1__M24,numeric,0,29337,1.55572913544281,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,184,Level 3___Absorptive-secretory transitional epithelial___Merged_a5B1__M24,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,185,Level 3___Enteroendocrine-secretory transitional cell___Merged_a5B1__M14,numeric,0,29337,-0.370142314738683,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,186,Level 3___Enteroendocrine cell___Merged_a5B1__M15,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,187,Level 3___Absorptive-secretory transitional epithelial___Merged_a5B1__M15,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,188,Level 3___Enteroendocrine-secretory transitional cell___Merged_a5B1__M13,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,189,Level 3___Reg4+ deep-crypt secretory epithelial___Merged_a5B1__M13,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,190,Level 3___IFN/MHC-II-responsive epithelial___Merged_a5B1__M20,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,191,Level 3___IFN/MHC-II-responsive epithelial___Merged_a5B1__M24,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,192,Level 3___Absorptive-secretory transitional epithelial___Merged_a5B1__M16,numeric,0,29337,0.527542524179052,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,193,Level 3___Inflammatory Zg16+ secretory epithelial___Merged_a5B1__M13,numeric,0,29337,1.81844864637326,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,194,Level 3___IFN/MHC-II-responsive epithelial___Merged_a5B1__M18,numeric,0,29337,1.29252326142236,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,195,Level 3___IFN/MHC-II-responsive epithelial___Merged_a5B1__M17,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,196,Level 3___Reg4+ deep-crypt secretory epithelial___Merged_a5B1__M15,numeric,0,29337,-1.12588976204081,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,197,Level 3___Enteroendocrine-secretory transitional cell___Merged_a5B1__M17,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,198,Level 3___IFN/MHC-II-responsive epithelial___Merged_a5B1__M21,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,199,Level 3___Enteroendocrine cell___Merged_a5B1__M20,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,200,Level 3___IFN/MHC-II-responsive epithelial___Merged_a5B1__M14,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,201,Level 3___Enteroendocrine cell___Merged_a5B1__M18,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,202,Level 3___Absorptive-secretory transitional epithelial___Merged_a5B1__M18,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,203,Level 3___Absorptive-secretory transitional epithelial___Merged_a5B1__M13,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,204,Level 3___Enteroendocrine cell___Merged_a5B1__M17,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,205,Level 3___IFN/MHC-II-responsive epithelial___Merged_a5B1__M13,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,206,Level 3___Absorptive-secretory transitional epithelial___Merged_a5B1__M21,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,207,Level 3___Enteroendocrine cell___Merged_a5B1__M19,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,208,Level 3___Reg4+ deep-crypt secretory epithelial___Merged_a5B1__M18,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,209,Level 3___Absorptive-secretory transitional epithelial___Merged_a5B1__M22,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,210,Level 3___Enteroendocrine cell___Merged_a5B1__M21,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,211,Level 3___IFN-responsive absorptive colonocyte___Merged_a5B1__M13,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,212,Level 3___IFN-responsive absorptive colonocyte___Merged_a5B1__M23,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,213,Level 3___Reg4+ deep-crypt secretory epithelial___Merged_a5B1__M17,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,214,Level 3___Enteroendocrine cell___Merged_a5B1__M14,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,215,Level 3___Enteroendocrine cell___Merged_a5B1__M13,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,216,Level 3___IFN/MHC-II-responsive epithelial___FAPTK__D6,numeric,0,29337,4.5360259631117,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,217,Level 3___IFN/MHC-II-responsive epithelial___FAPTK__D5,numeric,0,29337,4.24607692432662,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,218,Level 3___IFN/MHC-II-responsive epithelial___FAPTK__D1,numeric,0,29337,3.22536853857127,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,219,Level 3___IFN/MHC-II-responsive epithelial___FAPTK__D4,numeric,0,29337,3.94752791441914,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,220,Level 3___Mature absorptive colonocyte___FAPTK__D1,numeric,0,29337,3.38715310230282,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,221,Level 3___IFN/MHC-II-responsive epithelial___FAPTK__D2,numeric,0,29337,2.31347141545735,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,222,Level 3___IFN/MHC-II-responsive epithelial___FAPTK__D3,numeric,0,29337,3.92559085603386,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,223,Level 3___Mature absorptive colonocyte___FAPTK__D6,numeric,0,29337,2.21412656907827,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,224,Level 3___Mature absorptive colonocyte___FAPTK__D4,numeric,0,29337,3.85361340618481,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,225,Level 3___Absorptive-secretory transitional epithelial___FAPTK__D6,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,226,Level 3___Reg4+ deep-crypt secretory epithelial___FAPTK__D5,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,227,Level 3___Mature absorptive colonocyte___FAPTK__D3,numeric,0,29337,2.16858384540027,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,228,Level 3___Absorptive-secretory transitional epithelial___FAPTK__D1,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,229,Level 3___Mature absorptive colonocyte___FAPTK__D5,numeric,0,29337,3.43798406213166,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,230,Level 3___Injury/inflammatory epithelial___FAPTK__D1,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,231,Level 3___Zg16+ secretory epithelial___FAPTK__D3,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,232,Level 3___Enteroendocrine cell___FAPTK__D1,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,233,Level 3___Reg4+ deep-crypt secretory epithelial___FAPTK__D1,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,234,Level 3___Injury/inflammatory epithelial___FAPTK__D4,numeric,0,29337,-4.40373535086576,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,235,Level 3___IFN-responsive absorptive colonocyte___FAPTK__D2,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,236,Level 3___Inflammatory Zg16+ secretory epithelial___FAPTK__D4,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,237,Level 3___Mature absorptive colonocyte___FAPTK__D2,numeric,0,29337,1.9873919532318,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,238,Level 3___IFN-responsive absorptive colonocyte___FAPTK__D5,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,239,Level 3___Absorptive-secretory transitional epithelial___FAPTK__D4,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,240,Level 3___IFN-responsive absorptive colonocyte___FAPTK__D1,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,241,Level 3___Injury/inflammatory epithelial___FAPTK__D5,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,242,Level 3___Enteroendocrine-secretory transitional cell___FAPTK__D5,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,243,Level 3___Reg4+ deep-crypt secretory epithelial___FAPTK__D4,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,244,Level 3___Reg4+ deep-crypt secretory epithelial___FAPTK__D6,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,245,Level 3___Zg16+ secretory epithelial___FAPTK__D6,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,246,Level 3___Absorptive-secretory transitional epithelial___FAPTK__D3,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,247,Level 3___Inflammatory Zg16+ secretory epithelial___FAPTK__D5,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,248,Level 3___Injury/inflammatory epithelial___FAPTK__D3,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,249,Level 3___Zg16+ secretory epithelial___FAPTK__D1,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,250,Level 3___Absorptive-secretory transitional epithelial___FAPTK__D5,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,251,Level 3___IFN-responsive absorptive colonocyte___FAPTK__D4,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,252,Level 3___Enteroendocrine-secretory transitional cell___FAPTK__D1,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,253,Level 3___Inflammatory Zg16+ secretory epithelial___FAPTK__D3,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,254,Level 3___IFN-responsive absorptive colonocyte___FAPTK__D6,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,255,Level 3___Enteroendocrine-secretory transitional cell___FAPTK__D6,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,256,Level 3___Enteroendocrine-secretory transitional cell___FAPTK__D3,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,257,Level 3___Zg16+ secretory epithelial___FAPTK__D5,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,258,Level 3___Inflammatory Zg16+ secretory epithelial___FAPTK__D6,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,259,Level 3___Reg4+ deep-crypt secretory epithelial___FAPTK__D3,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,260,Level 3___Reg4+ deep-crypt secretory epithelial___FAPTK__D2,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,261,Level 3___Enteroendocrine-secretory transitional cell___FAPTK__D4,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,262,Level 3___Zg16+ secretory epithelial___FAPTK__D2,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,263,Level 3___Zg16+ secretory epithelial___FAPTK__D4,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,264,Level 3___Inflammatory Zg16+ secretory epithelial___FAPTK__D1,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,265,Level 3___Injury/inflammatory epithelial___FAPTK__D6,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,266,Level 3___Injury/inflammatory epithelial___FAPTK__D2,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,267,Level 3___Inflammatory Zg16+ secretory epithelial___FAPTK__D2,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,268,Level 3___Enteroendocrine-secretory transitional cell___FAPTK__D2,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,269,Level 3___Enteroendocrine cell___FAPTK__D4,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,270,Level 3___IFN-responsive absorptive colonocyte___FAPTK__D3,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,271,Level 3___Absorptive-secretory transitional epithelial___FAPTK__D2,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,272,Level 3___Mature absorptive colonocyte___FAPTK__FD4,numeric,0,29337,4.93239552768815,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,273,Level 3___Absorptive-secretory transitional epithelial___FAPTK__FD3,numeric,0,29337,4.32266036915626,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,274,Level 3___Zg16+ secretory epithelial___FAPTK__FD3,numeric,0,29337,3.82823124198742,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,275,Level 3___IFN/MHC-II-responsive epithelial___FAPTK__FD4,numeric,0,29337,4.26931843306207,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,276,Level 3___Absorptive-secretory transitional epithelial___FAPTK__FD4,numeric,0,29337,4.65674818691007,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,277,Level 3___Mature absorptive colonocyte___FAPTK__FD6,numeric,0,29337,4.33708039055182,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,278,Level 3___Mature absorptive colonocyte___FAPTK__FD2,numeric,0,29337,4.63795547326896,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,279,Level 3___Mature absorptive colonocyte___FAPTK__FD3,numeric,0,29337,5.02276321377231,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,280,Level 3___Absorptive-secretory transitional epithelial___FAPTK__FD2,numeric,0,29337,3.6837208773164,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,281,Level 3___IFN/MHC-II-responsive epithelial___FAPTK__FD3,numeric,0,29337,5.09973585048601,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
